,0
5797,2
5798,2
5799,4
5800,2
5801,2
5802,2
5803,2
5804,2
5805,2
5806,2
5807,2
5808,2
5809,2
5810,0
5811,0
5812,0
5813,0
5814,0
5815,0
5816,0
5817,0
5818,0
5819,0
5820,0
5821,0
5822,0
5823,0
5824,0
5825,0
5826,0
5827,2
5828,2
5829,2
5830,2
5831,4
5832,2
5833,2
5834,2
5835,2
5836,2
5837,2
5838,2
5839,2
5840,4
5841,2
5842,4
5843,4
5844,2
5845,2
5846,2
5847,2
5848,3
5849,4
5850,2
5851,2
5852,2
5853,2
5854,2
5855,4
5856,2
5857,2
5858,2
5859,2
5860,2
5861,4
5862,2
5863,2
5864,0
5865,10
5866,0
5867,0
5868,0
5869,0
5870,0
5871,0
5872,0
5873,0
5874,0
5875,0
5876,0
5877,0
5878,0
5879,0
5880,0
5881,0
5882,0
5883,4
5884,4
5885,2
5886,10
5887,10
5888,0
5889,0
5890,0
5891,0
5892,0
5893,0
5894,0
5895,0
5896,0
5897,0
5898,0
5899,2
5900,2
5901,2
5902,2
5903,2
5904,2
5905,3
5906,2
5907,2
5908,2
5909,2
5910,2
5911,2
5912,2
5913,2
5914,2
5915,2
5916,2
5917,2
5918,2
5919,2
5920,2
5921,8
5922,2
5923,0
5924,0
5925,0
5926,0
5927,0
5928,0
5929,0
5930,0
5931,0
5932,0
5933,0
5934,0
5935,0
5936,0
5937,0
5938,0
5939,0
5940,0
5941,0
5942,0
5943,0
5944,0
5945,0
5946,0
5947,0
5948,0
5949,0
5950,0
5951,0
5952,0
5953,0
5954,0
5955,0
5956,0
5957,0
5958,0
5959,0
5960,0
5961,0
5962,0
5963,0
5964,0
5965,0
5966,0
5967,0
5968,0
5969,0
5970,0
5971,0
5972,0
5973,0
5974,0
5975,0
5976,0
5977,0
5978,0
5979,0
5980,0
5981,0
5982,0
5983,0
5984,0
5985,0
5986,0
5987,0
5988,0
5989,0
5990,0
5991,0
5992,0
5993,0
5994,0
5995,0
5996,0
5997,0
5998,0
5999,0
6000,0
6001,0
6002,0
6003,0
6004,0
6005,0
6006,0
6007,0
6008,0
6009,0
6010,0
6011,0
6012,0
6013,0
6014,0
6015,0
6016,0
6017,0
6018,0
6019,0
6020,0
6021,0
6022,0
6023,0
6024,0
6025,0
6026,0
6027,0
6028,0
6029,0
6030,0
6031,0
6032,2
6033,0
6034,0
6035,0
6036,0
6037,0
6038,0
6039,0
6040,0
6041,0
6042,0
6043,0
6044,0
6045,0
6046,0
6047,0
6048,0
6049,0
6050,0
6051,0
6052,0
6053,0
6054,0
6055,0
6056,0
6057,0
6058,0
6059,0
6060,0
6061,0
6062,0
6063,0
6064,0
6065,0
6066,2
6067,2
6068,2
6069,4
6070,2
6071,2
6072,2
6073,2
6074,2
6075,2
6076,3
6077,2
6078,2
6079,4
6080,2
6081,4
6082,4
6083,2
6084,2
6085,4
6086,2
6087,2
6088,2
6089,2
6090,2
6091,2
6092,2
6093,2
6094,2
6095,2
6096,2
6097,2
6098,2
6099,2
6100,2
6101,2
6102,4
6103,2
6104,3
6105,2
6106,2
6107,2
6108,4
6109,2
6110,2
6111,2
6112,2
6113,2
6114,2
6115,2
6116,2
6117,2
6118,2
6119,2
6120,4
6121,2
6122,2
6123,2
6124,2
6125,2
6126,2
6127,2
6128,2
6129,2
6130,2
6131,2
6132,2
6133,4
6134,2
6135,2
6136,2
6137,2
6138,2
6139,2
6140,4
6141,2
6142,2
6143,2
6144,2
6145,2
6146,2
6147,2
6148,2
6149,2
6150,2
6151,4
6152,2
6153,0
6154,2
6155,2
6156,2
6157,2
6158,2
6159,2
6160,2
6161,2
6162,2
6163,2
6164,2
6165,2
6166,2
6167,2
6168,2
6169,2
6170,4
6171,2
6172,2
6173,2
6174,2
6175,2
6176,2
6177,2
6178,2
6179,2
6180,2
6181,2
6182,2
6183,2
6184,2
6185,4
6186,2
6187,2
6188,2
6189,3
6190,2
6191,2
6192,4
6193,2
6194,2
6195,2
6196,2
6197,2
6198,2
6199,2
6200,2
6201,2
6202,2
6203,2
6204,2
6205,2
6206,2
6207,4
6208,2
6209,2
6210,2
6211,2
6212,2
6213,2
6214,2
6215,4
6216,2
6217,3
6218,2
6219,2
6220,2
6221,4
6222,2
6223,3
6224,2
6225,2
6226,2
6227,2
6228,4
6229,2
6230,10
6231,0
6232,0
6233,2
6234,2
6235,2
6236,2
6237,2
6238,4
6239,10
6240,8
6241,0
6242,0
6243,0
6244,0
6245,0
6246,0
6247,0
6248,0
6249,0
6250,0
6251,0
6252,0
6253,0
6254,0
6255,0
6256,0
6257,0
6258,0
6259,0
6260,0
6261,0
6262,2
6263,2
6264,2
6265,2
6266,2
6267,2
6268,2
6269,4
6270,4
6271,0
6272,0
6273,2
6274,2
6275,2
6276,2
6277,2
6278,2
6279,2
6280,0
6281,0
6282,0
6283,0
6284,0
6285,4
6286,4
6287,2
6288,2
6289,2
6290,2
6291,2
6292,2
6293,0
6294,0
6295,0
6296,0
6297,0
6298,0
6299,0
6300,0
6301,0
6302,0
6303,0
6304,0
6305,0
6306,0
6307,0
6308,0
6309,0
6310,0
6311,0
6312,0
6313,0
6314,0
6315,0
6316,0
6317,0
6318,0
6319,0
6320,0
6321,0
6322,0
6323,0
6324,0
6325,0
6326,0
6327,0
6328,0
6329,0
6330,0
6331,0
6332,0
6333,0
6334,2
6335,2
6336,2
6337,4
6338,2
6339,2
6340,2
6341,2
6342,2
6343,2
6344,2
6345,2
6346,2
6347,2
6348,2
6349,2
6350,4
6351,2
6352,2
6353,2
6354,2
6355,2
6356,2
6357,2
6358,2
6359,2
6360,2
6361,2
6362,2
6363,2
6364,2
6365,2
6366,2
6367,2
6368,2
6369,2
6370,2
6371,2
6372,4
6373,2
6374,2
6375,2
6376,2
6377,2
6378,2
6379,2
6380,2
6381,2
6382,2
6383,2
6384,2
6385,2
6386,2
6387,4
6388,2
6389,4
6390,2
6391,2
6392,2
6393,2
6394,2
6395,2
6396,2
6397,3
6398,2
6399,2
6400,2
6401,4
6402,2
6403,2
6404,2
6405,2
6406,2
6407,2
6408,0
6409,0
6410,0
6411,0
6412,0
6413,0
6414,0
6415,0
6416,0
6417,0
6418,0
6419,0
6420,0
6421,2
6422,2
6423,3
6424,2
6425,2
6426,4
6427,2
6428,2
6429,2
6430,2
6431,2
6432,2
6433,2
6434,4
6435,2
6436,2
6437,2
6438,10
6439,10
6440,10
6441,0
6442,0
6443,0
6444,0
6445,2
6446,2
6447,2
6448,2
6449,2
6450,2
6451,2
6452,2
6453,4
6454,2
6455,2
6456,8
6457,2
6458,0
6459,4
6460,0
6461,0
6462,0
6463,0
6464,2
6465,2
6466,2
6467,2
6468,2
6469,10
6470,0
6471,0
6472,0
6473,0
6474,2
6475,2
6476,4
6477,4
6478,2
6479,10
6480,10
6481,10
6482,10
6483,10
6484,10
6485,10
6486,0
6487,0
6488,2
6489,2
6490,2
6491,4
6492,0
6493,0
6494,4
6495,10
6496,0
6497,0
6498,0
6499,0
6500,0
6501,0
6502,0
6503,0
6504,0
6505,0
6506,0
6507,0
6508,0
6509,0
6510,0
6511,0
6512,0
6513,0
6514,0
6515,0
6516,0
6517,0
6518,0
6519,0
6520,0
6521,0
6522,0
6523,0
6524,0
6525,0
6526,0
6527,0
6528,0
6529,0
6530,0
6531,0
6532,0
6533,0
6534,0
6535,0
6536,0
6537,0
6538,0
6539,0
6540,0
6541,0
6542,0
6543,0
6544,0
6545,0
6546,0
6547,2
6548,0
6549,0
6550,0
6551,2
6552,0
6553,0
6554,0
6555,0
6556,0
6557,2
6558,2
6559,2
6560,2
6561,3
6562,2
6563,2
6564,2
6565,2
6566,2
6567,2
6568,4
6569,2
6570,2
6571,3
6572,4
6573,2
6574,2
6575,4
6576,2
6577,2
6578,2
6579,2
6580,2
6581,2
6582,2
6583,2
6584,2
6585,4
6586,2
6587,2
6588,2
6589,2
6590,2
6591,2
6592,2
6593,3
6594,2
6595,4
6596,2
6597,2
6598,4
6599,2
6600,2
6601,2
6602,2
6603,4
6604,2
6605,2
6606,2
6607,2
6608,2
6609,2
6610,2
6611,4
6612,2
6613,4
6614,2
6615,2
6616,2
6617,2
6618,2
6619,2
6620,2
6621,4
6622,2
6623,4
6624,2
6625,2
6626,2
6627,2
6628,2
6629,2
6630,2
6631,3
6632,2
6633,2
6634,2
6635,2
6636,2
6637,2
6638,2
6639,2
6640,2
6641,2
6642,2
6643,2
6644,2
6645,2
6646,2
6647,3
6648,2
6649,2
6650,2
6651,2
6652,4
6653,2
6654,2
6655,2
6656,2
6657,4
6658,2
6659,2
6660,2
6661,2
6662,2
6663,2
6664,2
6665,0
6666,0
6667,0
6668,2
6669,2
6670,2
6671,2
6672,2
6673,2
6674,2
6675,4
6676,2
6677,2
6678,10
6679,10
6680,0
6681,0
6682,4
6683,10
6684,0
6685,2
6686,2
6687,2
6688,2
6689,2
6690,2
6691,10
6692,10
6693,2
6694,10
6695,10
6696,0
6697,0
6698,0
6699,0
6700,0
6701,0
6702,0
6703,0
6704,2
6705,2
6706,2
6707,2
6708,2
6709,2
6710,2
6711,2
6712,0
6713,10
6714,10
6715,10
6716,0
6717,0
6718,0
6719,0
6720,0
6721,0
6722,0
6723,0
6724,0
6725,0
6726,0
6727,0
6728,4
6729,2
6730,2
6731,2
6732,2
6733,2
6734,2
6735,2
6736,0
6737,0
6738,0
6739,0
6740,0
6741,0
6742,0
6743,0
6744,0
6745,2
6746,2
6747,2
6748,2
6749,2
6750,0
6751,2
6752,2
6753,4
6754,2
6755,0
6756,0
6757,2
6758,0
6759,0
6760,2
6761,2
6762,2
6763,2
6764,2
6765,2
6766,2
6767,0
6768,0
6769,0
6770,0
6771,0
6772,0
6773,0
6774,0
6775,0
6776,0
6777,0
6778,0
6779,2
6780,2
6781,2
6782,4
6783,2
6784,2
6785,2
6786,2
6787,2
6788,2
6789,2
6790,2
6791,2
6792,2
6793,2
6794,2
6795,2
6796,4
6797,2
6798,2
6799,2
6800,4
6801,2
6802,2
6803,2
6804,2
6805,2
6806,2
6807,2
6808,2
6809,2
6810,2
6811,4
6812,2
6813,2
6814,2
6815,2
6816,2
6817,2
6818,2
6819,2
6820,2
6821,2
6822,4
6823,2
6824,2
6825,0
6826,0
6827,0
6828,0
6829,0
6830,0
6831,0
6832,0
6833,0
6834,0
6835,0
6836,0
6837,0
6838,0
6839,0
6840,0
6841,0
6842,0
6843,0
6844,0
6845,0
6846,0
6847,0
6848,0
6849,0
6850,0
6851,0
6852,0
6853,0
6854,0
6855,0
6856,0
6857,0
6858,0
6859,0
6860,0
6861,0
6862,0
6863,0
6864,0
6865,0
6866,0
6867,0
6868,0
6869,0
6870,0
6871,0
6872,0
6873,0
6874,0
6875,0
6876,0
6877,0
6878,0
6879,0
6880,0
6881,0
6882,0
6883,0
6884,0
6885,0
6886,0
6887,0
6888,0
6889,2
6890,2
6891,2
6892,2
6893,2
6894,2
6895,2
6896,2
6897,2
6898,2
6899,4
6900,2
6901,2
6902,2
6903,2
6904,2
6905,2
6906,4
6907,2
6908,2
6909,2
6910,4
6911,4
6912,4
6913,2
6914,2
6915,2
6916,2
6917,2
6918,2
6919,2
6920,2
6921,2
6922,2
6923,2
6924,2
6925,2
6926,2
6927,2
6928,2
6929,2
6930,2
6931,2
6932,2
6933,4
6934,2
6935,2
6936,2
6937,2
6938,2
6939,2
6940,2
6941,4
6942,2
6943,2
6944,2
6945,2
6946,2
6947,2
6948,4
6949,2
6950,2
6951,2
6952,2
6953,2
6954,2
6955,2
6956,2
6957,2
6958,2
6959,3
6960,2
6961,2
6962,2
6963,2
6964,2
6965,2
6966,2
6967,4
6968,2
6969,2
6970,2
6971,2
6972,2
6973,4
6974,2
6975,2
6976,2
6977,2
6978,2
6979,4
6980,2
6981,2
6982,4
6983,2
6984,2
6985,2
6986,2
6987,2
6988,2
6989,3
6990,2
6991,2
6992,4
6993,2
6994,2
6995,2
6996,2
6997,2
6998,2
6999,2
7000,2
7001,2
7002,2
7003,2
7004,3
7005,4
7006,2
7007,2
7008,2
7009,2
7010,2
7011,2
7012,2
7013,2
7014,2
7015,2
7016,2
7017,2
7018,2
7019,2
7020,4
7021,3
7022,2
7023,3
7024,2
7025,0
7026,0
7027,10
7028,0
7029,0
7030,0
7031,0
7032,0
7033,0
7034,0
7035,2
7036,4
7037,2
7038,0
7039,2
7040,2
7041,2
7042,2
7043,2
7044,2
7045,10
7046,0
7047,0
7048,0
7049,0
7050,0
7051,0
7052,0
7053,0
7054,0
7055,2
7056,0
7057,0
7058,0
7059,2
7060,4
7061,4
7062,2
7063,2
7064,2
7065,2
7066,2
7067,2
7068,3
7069,2
7070,2
7071,2
7072,2
7073,2
7074,2
7075,2
7076,2
7077,4
7078,4
7079,2
7080,4
7081,4
7082,2
7083,10
7084,4
7085,0
7086,0
7087,2
7088,2
7089,4
7090,2
7091,10
7092,0
7093,0
7094,0
7095,0
7096,0
7097,0
7098,0
7099,0
7100,0
7101,0
7102,0
7103,0
7104,0
7105,0
7106,0
7107,0
7108,0
7109,0
7110,0
7111,0
7112,0
7113,2
7114,2
7115,4
7116,4
7117,4
7118,4
7119,2
7120,4
7121,2
7122,4
7123,2
7124,8
7125,10
7126,10
7127,0
7128,0
7129,0
7130,4
7131,2
7132,4
7133,10
7134,10
7135,2
7136,2
7137,10
7138,0
7139,0
7140,2
7141,4
7142,4
7143,4
7144,4
7145,4
7146,2
7147,4
7148,2
7149,2
7150,2
7151,4
7152,4
7153,2
7154,10
7155,10
7156,0
7157,0
7158,0
7159,0
7160,0
7161,0
7162,0
7163,0
7164,0
7165,0
7166,0
7167,0
7168,0
7169,0
7170,0
7171,0
7172,0
7173,0
7174,0
7175,0
7176,0
7177,0
7178,0
7179,0
7180,0
7181,0
7182,0
7183,0
7184,0
7185,0
7186,0
7187,0
7188,0
7189,0
7190,0
7191,0
7192,0
7193,0
7194,0
7195,0
7196,0
7197,0
7198,0
7199,0
7200,0
7201,0
7202,0
7203,0
7204,0
7205,0
7206,0
7207,0
7208,0
7209,0
7210,0
7211,0
7212,0
7213,0
7214,0
7215,0
7216,0
7217,0
7218,0
7219,0
7220,0
7221,0
7222,0
7223,0
7224,0
7225,0
7226,0
7227,0
7228,2
7229,0
7230,0
7231,0
7232,0
7233,0
7234,0
7235,0
7236,0
7237,0
7238,0
7239,0
7240,0
7241,2
7242,2
7243,2
7244,2
7245,2
7246,2
7247,2
7248,2
7249,4
7250,2
7251,2
7252,4
7253,2
7254,2
7255,2
7256,2
7257,2
7258,2
7259,2
7260,2
7261,4
7262,3
7263,2
7264,2
7265,2
7266,2
7267,2
7268,2
7269,2
7270,4
7271,2
7272,2
7273,2
7274,2
7275,2
7276,2
7277,2
7278,0
7279,2
7280,2
7281,2
7282,2
7283,2
7284,2
7285,2
7286,4
7287,4
7288,2
7289,2
7290,2
7291,2
7292,2
7293,4
7294,2
7295,2
7296,2
7297,2
7298,2
7299,4
7300,2
7301,2
7302,2
7303,2
7304,2
7305,2
7306,2
7307,4
7308,2
7309,2
7310,2
7311,2
7312,0
7313,2
7314,2
7315,2
7316,2
7317,2
7318,2
7319,2
7320,2
7321,2
7322,2
7323,2
7324,2
7325,4
7326,2
7327,2
7328,2
7329,3
7330,2
7331,2
7332,2
7333,2
7334,2
7335,2
7336,4
7337,2
7338,2
7339,2
7340,2
7341,2
7342,2
7343,2
7344,2
7345,2
7346,2
7347,2
7348,2
7349,4
7350,2
7351,2
7352,4
7353,2
7354,2
7355,2
7356,4
7357,2
7358,2
7359,2
7360,2
7361,2
7362,2
7363,2
7364,2
7365,2
7366,2
7367,2
7368,2
7369,2
7370,2
7371,0
7372,0
7373,0
7374,0
7375,0
7376,0
7377,0
7378,0
7379,0
7380,0
7381,0
7382,0
7383,0
7384,0
7385,0
7386,0
7387,0
7388,0
7389,0
7390,0
7391,0
7392,0
7393,0
7394,0
7395,0
7396,0
7397,0
7398,0
7399,0
7400,2
7401,0
7402,2
7403,2
7404,2
7405,2
7406,2
7407,2
7408,2
7409,2
7410,2
7411,3
7412,3
7413,2
7414,2
7415,2
7416,2
7417,2
7418,3
7419,2
7420,2
7421,2
7422,2
7423,2
7424,2
7425,2
7426,2
7427,2
7428,2
7429,2
7430,2
7431,4
7432,2
7433,2
7434,3
7435,4
7436,2
7437,2
7438,2
7439,2
7440,2
7441,2
7442,2
7443,2
7444,2
7445,2
7446,2
7447,2
7448,2
7449,2
7450,4
7451,2
7452,2
7453,2
7454,2
7455,8
7456,10
7457,0
7458,0
7459,0
7460,0
7461,0
7462,0
7463,0
7464,0
7465,0
7466,0
7467,0
7468,0
7469,0
7470,0
7471,0
7472,0
7473,0
7474,0
7475,0
7476,0
7477,0
7478,0
7479,0
7480,0
7481,0
7482,0
7483,0
7484,2
7485,2
7486,2
7487,2
7488,2
7489,2
7490,4
7491,2
7492,2
7493,2
7494,2
7495,2
7496,2
7497,2
7498,3
7499,2
7500,2
7501,2
7502,4
7503,2
7504,2
7505,2
7506,2
7507,2
7508,2
7509,2
7510,2
7511,2
7512,4
7513,2
7514,2
7515,2
7516,2
7517,2
7518,2
7519,2
7520,2
7521,4
7522,2
7523,2
7524,2
7525,2
7526,2
7527,2
7528,2
7529,2
7530,2
7531,2
7532,2
7533,2
7534,2
7535,2
7536,2
7537,10
7538,10
7539,0
7540,0
7541,0
7542,0
7543,0
7544,0
7545,0
7546,0
7547,0
7548,0
7549,0
7550,0
7551,0
7552,0
7553,0
7554,0
7555,0
7556,0
7557,0
7558,0
7559,0
7560,0
7561,0
7562,0
7563,0
7564,0
7565,0
7566,0
7567,0
7568,0
7569,0
7570,0
7571,0
7572,0
7573,0
7574,0
7575,0
7576,0
7577,0
7578,0
7579,0
7580,0
7581,0
7582,0
7583,0
7584,0
7585,0
7586,0
7587,0
7588,0
7589,0
7590,0
7591,0
7592,0
7593,0
7594,0
7595,0
7596,0
7597,0
7598,0
7599,0
7600,0
7601,0
7602,0
7603,0
7604,0
7605,0
7606,0
7607,0
7608,0
7609,0
7610,0
7611,0
7612,0
7613,2
7614,0
7615,0
7616,0
7617,0
7618,0
7619,0
7620,0
7621,0
7622,0
7623,0
7624,2
7625,4
7626,2
7627,2
7628,2
7629,2
7630,2
7631,2
7632,3
7633,2
7634,2
7635,2
7636,2
7637,4
7638,2
7639,2
7640,2
7641,2
7642,2
7643,4
7644,4
7645,2
7646,2
7647,2
7648,2
7649,2
7650,2
7651,2
7652,4
7653,2
7654,2
7655,2
7656,4
7657,4
7658,2
7659,2
7660,2
7661,2
7662,2
7663,2
7664,2
7665,2
7666,3
7667,2
7668,2
7669,2
7670,2
7671,2
7672,2
7673,2
7674,2
7675,2
7676,2
7677,2
7678,2
7679,2
7680,2
7681,2
7682,2
7683,2
7684,2
7685,2
7686,2
7687,4
7688,2
7689,2
7690,2
7691,2
7692,2
7693,2
7694,2
7695,2
7696,2
7697,2
7698,2
7699,2
7700,2
7701,2
7702,2
7703,2
7704,2
7705,2
7706,2
7707,2
7708,2
7709,2
7710,2
7711,2
7712,2
7713,2
7714,2
7715,2
7716,2
7717,2
7718,2
7719,2
7720,2
7721,2
7722,2
7723,4
7724,2
7725,4
7726,3
7727,2
7728,2
7729,2
7730,4
7731,3
7732,2
7733,2
7734,3
7735,2
7736,2
7737,2
7738,2
7739,2
7740,0
7741,2
7742,10
7743,10
7744,10
7745,0
7746,2
7747,0
7748,0
7749,0
7750,0
7751,4
7752,2
7753,2
7754,2
7755,2
7756,10
7757,0
7758,2
7759,4
7760,2
7761,2
7762,2
7763,0
7764,0
7765,0
7766,0
7767,0
7768,0
7769,0
7770,0
7771,0
7772,0
7773,0
7774,0
7775,0
7776,0
7777,0
7778,0
7779,0
7780,0
7781,0
7782,0
7783,0
7784,0
7785,2
7786,4
7787,4
7788,0
7789,0
7790,0
7791,0
7792,0
7793,10
7794,10
7795,0
7796,0
7797,0
7798,4
7799,2
7800,4
7801,2
7802,2
7803,4
7804,2
7805,2
7806,10
7807,10
7808,10
7809,0
7810,0
7811,0
7812,0
7813,0
7814,0
7815,0
7816,4
7817,2
7818,2
7819,4
7820,2
7821,4
7822,3
7823,4
7824,2
7825,2
7826,4
7827,2
7828,4
7829,2
7830,2
7831,0
7832,2
7833,0
7834,0
7835,0
7836,0
7837,0
7838,0
7839,0
7840,0
7841,0
7842,0
7843,0
7844,0
7845,0
7846,0
7847,0
7848,2
7849,4
7850,2
7851,2
7852,2
7853,2
7854,2
7855,2
7856,2
7857,4
7858,2
7859,2
7860,2
7861,4
7862,2
7863,2
7864,2
7865,2
7866,4
7867,4
7868,2
7869,2
7870,10
7871,2
7872,0
7873,0
7874,0
7875,0
7876,0
7877,0
7878,0
7879,0
7880,0
7881,0
7882,0
7883,0
7884,0
7885,0
7886,0
7887,0
7888,0
7889,0
7890,2
7891,2
7892,2
7893,2
7894,2
7895,4
7896,2
7897,2
7898,4
7899,2
7900,2
7901,2
7902,2
7903,2
7904,2
7905,4
7906,2
7907,2
7908,2
7909,2
7910,2
7911,4
7912,2
7913,2
7914,2
7915,2
7916,4
7917,2
7918,3
7919,2
7920,2
7921,2
7922,4
7923,4
7924,2
7925,2
7926,2
7927,2
7928,2
7929,4
7930,2
7931,2
7932,2
7933,2
7934,2
7935,2
7936,4
7937,4
7938,2
7939,2
7940,2
7941,2
7942,2
7943,4
7944,4
7945,2
7946,2
7947,2
7948,4
7949,4
7950,2
7951,2
7952,2
7953,4
7954,0
7955,0
7956,2
7957,10
7958,0
7959,0
7960,0
7961,0
7962,2
7963,4
7964,2
7965,2
7966,2
7967,2
7968,2
7969,4
7970,2
7971,2
7972,0
7973,0
7974,0
7975,0
7976,0
7977,0
7978,0
7979,0
7980,0
7981,0
7982,0
7983,0
7984,0
7985,0
7986,0
7987,0
7988,0
7989,0
7990,0
7991,0
7992,0
7993,2
7994,0
7995,2
7996,2
7997,2
7998,2
7999,2
8000,4
8001,4
8002,2
8003,2
8004,4
8005,2
8006,2
8007,2
8008,2
8009,2
8010,2
8011,2
8012,2
8013,2
8014,2
8015,2
8016,2
8017,4
8018,2
8019,3
8020,2
8021,2
8022,2
8023,2
8024,2
8025,2
8026,2
8027,2
8028,2
8029,2
8030,2
8031,2
8032,4
8033,2
8034,2
8035,2
8036,4
8037,2
8038,2
8039,2
8040,2
8041,2
8042,2
8043,2
8044,2
8045,2
8046,2
8047,4
8048,2
8049,2
8050,2
8051,2
8052,4
8053,2
8054,2
8055,2
8056,2
8057,2
8058,2
8059,2
8060,4
8061,2
8062,2
8063,10
8064,0
8065,2
8066,0
8067,0
8068,0
8069,0
8070,0
8071,0
8072,2
8073,4
8074,10
8075,10
8076,0
8077,2
8078,2
8079,10
