,name,type_company,lat,lon,city,avg_stars_num,n_reviews_num,encoded_user,local_guide,clean_other_review_num,published_date,today_date,stars_num,review_EN,original_lang
3752,Swords Logistics,Logistics service,51.4346431,5.4961297,Eindhoven,4.2,13.0,hZub&,0.0,11.0,2 years ago,2022-09-24,5.0," Fine company with which we have been working to our full satisfaction for years.

",NOT_ENG
3753,Swords Logistics,Logistics service,51.4346431,5.4961297,Eindhoven,4.2,13.0,@czuz,0.0,3.0,a year ago,2022-09-24,5.0," Excellent cooperation. Top service, fast communication and good quality!

",NOT_ENG
3754,Swords Logistics,Logistics service,51.4346431,5.4961297,Eindhoven,4.2,13.0,c5Y%j,0.0,4.0,2 years ago,2022-09-24,5.0," Great employer

",NOT_ENG
3755,Swords Logistics,Logistics service,51.4346431,5.4961297,Eindhoven,4.2,13.0,V%Ej),1.0,4.0,4 years ago,2022-09-24,5.0," Guest packers

",NOT_ENG
3756,Swords Logistics,Logistics service,51.4346431,5.4961297,Eindhoven,4.2,13.0,xFj#z,0.0,1.0,a year ago,2022-09-24,5.0,,
3757,Swords Logistics,Logistics service,51.4346431,5.4961297,Eindhoven,4.2,13.0,WTLhU,1.0,76.0,5 years ago,2022-09-24,5.0,,
3758,Swords Logistics,Logistics service,51.4346431,5.4961297,Eindhoven,4.2,13.0,Ob)qn,,,a year ago,2022-09-24,4.0,,
3759,Swords Logistics,Logistics service,51.4346431,5.4961297,Eindhoven,4.2,13.0,V@zVy,0.0,2.0,2 years ago,2022-09-24,5.0,,
3760,Swords Logistics,Logistics service,51.4346431,5.4961297,Eindhoven,4.2,13.0,DkIQ4,0.0,2.0,a year ago,2022-09-24,5.0,,
3761,Swords Logistics,Logistics service,51.4346431,5.4961297,Eindhoven,4.2,13.0,aKu($,1.0,13.0,2 years ago,2022-09-24,1.0,,
3762,Swords Logistics,Logistics service,51.4346431,5.4961297,Eindhoven,4.2,13.0,0c)Tp,1.0,3.0,2 years ago,2022-09-24,4.0,,
3763,Swords Logistics,Logistics service,51.4346431,5.4961297,Eindhoven,4.2,13.0,gCmtU,0.0,1.0,a year ago,2022-09-24,5.0,,
3764,Bulk Logistic Solutions (BLS) B.V.,Trucking company,51.8611424,4.553062,Barendrecht,5.0,3.0,8DrS7,0.0,1.0,a year ago,2022-09-22,5.0,Great team,ENG
3765,Bulk Logistic Solutions (BLS) B.V.,Trucking company,51.8611424,4.553062,Barendrecht,5.0,3.0,&MB$r,1.0,44.0,a year ago,2022-09-22,5.0,Rotterdam Office,ENG
3766,Bulk Logistic Solutions (BLS) B.V.,Trucking company,51.8611424,4.553062,Barendrecht,5.0,3.0,URd5X,,,a year ago,2022-09-22,5.0,,
3767,S&I Logistics,Trucking company,51.2001718,4.3921724,Belgium,,,,,,,,,,
3768,Seabourne Logistics NL Eindhoven,Logistics service,51.4402778,5.3855896,Eindhoven,4.2,37.0,H0YjI,0.0,60.0,7 months ago,2022-09-24,5.0,Parking very easy.,ENG
3769,Seabourne Logistics NL Eindhoven,Logistics service,51.4402778,5.3855896,Eindhoven,4.2,37.0,3R%w9,1.0,27.0,4 years ago,2022-09-24,5.0,"Great profesionals. Loaded on
time.",ENG
3770,Seabourne Logistics NL Eindhoven,Logistics service,51.4402778,5.3855896,Eindhoven,4.2,37.0,DaH5v,1.0,96.0,3 years ago,2022-09-24,5.0,very polite workers,ENG
3771,Seabourne Logistics NL Eindhoven,Logistics service,51.4402778,5.3855896,Eindhoven,4.2,37.0,Z)Po0,1.0,96.0,3 years ago,2022-09-24,5.0,Super,ENG
3772,Seabourne Logistics NL Eindhoven,Logistics service,51.4402778,5.3855896,Eindhoven,4.2,37.0,uE!8S,0.0,8.0,a year ago,2022-09-24,1.0," Package ordered and would be delivered by this courier. After 1 week nothing to wait in.

",NOT_ENG
3773,Seabourne Logistics NL Eindhoven,Logistics service,51.4402778,5.3855896,Eindhoven,4.2,37.0,xvI2E,0.0,3.0,a year ago,2022-09-24,5.0," Very nice and friendly staff, nice stop on my route.

",NOT_ENG
3774,Seabourne Logistics NL Eindhoven,Logistics service,51.4402778,5.3855896,Eindhoven,4.2,37.0,ipx#m,1.0,1319.0,2 years ago,2022-09-24,4.0," Company ok location ok I invite everyone to cooperation a company with extensive experience solidly does its job for this I recommend to everyone in transport and not only worth

",NOT_ENG
3775,Seabourne Logistics NL Eindhoven,Logistics service,51.4402778,5.3855896,Eindhoven,4.2,37.0,i)Y*2,0.0,9.0,9 months ago,2022-09-24,5.0," Good transport company and good follow-up!

",NOT_ENG
3776,Seabourne Logistics NL Eindhoven,Logistics service,51.4402778,5.3855896,Eindhoven,4.2,37.0,I@KrT,1.0,68.0,9 months ago,2022-09-24,5.0," Nice company tidy

",NOT_ENG
3777,Seabourne Logistics NL Eindhoven,Logistics service,51.4402778,5.3855896,Eindhoven,4.2,37.0,UXgZu,1.0,118.0,3 years ago,2022-09-24,1.0," Not such a pleasant company to work for.

",NOT_ENG
3778,Seabourne Logistics NL Eindhoven,Logistics service,51.4402778,5.3855896,Eindhoven,4.2,37.0,TZX%V,0.0,58.0,11 months ago,2022-09-24,5.0," Everything is fast parking

",NOT_ENG
3779,Seabourne Logistics NL Eindhoven,Logistics service,51.4402778,5.3855896,Eindhoven,4.2,37.0,RNKfl,1.0,336.0,11 months ago,2022-09-24,4.0," Also large air freight handler

",NOT_ENG
3780,Seabourne Logistics NL Eindhoven,Logistics service,51.4402778,5.3855896,Eindhoven,4.2,37.0,KKfdI,1.0,62.0,10 months ago,2022-09-24,5.0," Fast loading

",NOT_ENG
3781,Seabourne Logistics NL Eindhoven,Logistics service,51.4402778,5.3855896,Eindhoven,4.2,37.0,2IeCO,1.0,310.0,a year ago,2022-09-24,5.0," supper chill company

",NOT_ENG
3782,Seabourne Logistics NL Eindhoven,Logistics service,51.4402778,5.3855896,Eindhoven,4.2,37.0,af8*S,0.0,2.0,a year ago,2022-09-24,5.0," Willingness, speed. .

",NOT_ENG
3783,Seabourne Logistics NL Eindhoven,Logistics service,51.4402778,5.3855896,Eindhoven,4.2,37.0,k7s@S,1.0,54.0,11 months ago,2022-09-24,5.0,,
3784,Seabourne Logistics NL Eindhoven,Logistics service,51.4402778,5.3855896,Eindhoven,4.2,37.0,qo^1j,1.0,523.0,2 years ago,2022-09-24,3.0," Good

",NOT_ENG
3785,Seabourne Logistics NL Eindhoven,Logistics service,51.4402778,5.3855896,Eindhoven,4.2,37.0,Y(DX0,1.0,2.0,a year ago,2022-09-24,5.0,,
3786,Seabourne Logistics NL Eindhoven,Logistics service,51.4402778,5.3855896,Eindhoven,4.2,37.0,zZIv7,0.0,12.0,3 years ago,2022-09-24,5.0,,
3787,Seabourne Logistics NL Eindhoven,Logistics service,51.4402778,5.3855896,Eindhoven,4.2,37.0,GqU7V,1.0,40.0,a year ago,2022-09-24,4.0,,
3788,Seabourne Logistics NL Eindhoven,Logistics service,51.4402778,5.3855896,Eindhoven,4.2,37.0,@pLKf,0.0,9.0,2 years ago,2022-09-24,5.0,,
3789,Seabourne Logistics NL Eindhoven,Logistics service,51.4402778,5.3855896,Eindhoven,4.2,37.0,qK@Qs,0.0,43.0,11 months ago,2022-09-24,4.0,,
3790,Seabourne Logistics NL Eindhoven,Logistics service,51.4402778,5.3855896,Eindhoven,4.2,37.0,8jsqd,0.0,1.0,a year ago,2022-09-24,4.0,,
3791,Seabourne Logistics NL Eindhoven,Logistics service,51.4402778,5.3855896,Eindhoven,4.2,37.0,P&&*I,1.0,31.0,a year ago,2022-09-24,3.0,,
3792,Seabourne Logistics NL Eindhoven,Logistics service,51.4402778,5.3855896,Eindhoven,4.2,37.0,OoMcD,0.0,8.0,a year ago,2022-09-24,5.0,,
3793,Seabourne Logistics NL Eindhoven,Logistics service,51.4402778,5.3855896,Eindhoven,4.2,37.0,SaNq(,0.0,5.0,2 years ago,2022-09-24,5.0,,
3794,Seabourne Logistics NL Eindhoven,Logistics service,51.4402778,5.3855896,Eindhoven,4.2,37.0,zbCV2,0.0,1.0,3 years ago,2022-09-24,4.0,,
3795,Seabourne Logistics NL Eindhoven,Logistics service,51.4402778,5.3855896,Eindhoven,4.2,37.0,^19ux,1.0,43.0,5 years ago,2022-09-24,5.0,,
3796,Seabourne Logistics NL Eindhoven,Logistics service,51.4402778,5.3855896,Eindhoven,4.2,37.0,ecVK),0.0,1.0,6 months ago,2022-09-24,5.0,,
3797,Seabourne Logistics NL Eindhoven,Logistics service,51.4402778,5.3855896,Eindhoven,4.2,37.0,^PdyQ,1.0,6.0,a year ago,2022-09-24,5.0,,
3798,Seabourne Logistics NL Eindhoven,Logistics service,51.4402778,5.3855896,Eindhoven,4.2,37.0,$roJv,0.0,1.0,7 months ago,2022-09-24,5.0,,
3799,Seabourne Logistics NL Eindhoven,Logistics service,51.4402778,5.3855896,Eindhoven,4.2,37.0,$8AN*,1.0,29.0,a year ago,2022-09-24,3.0,,
3800,Seabourne Logistics NL Eindhoven,Logistics service,51.4402778,5.3855896,Eindhoven,4.2,37.0,5D%c%,0.0,1.0,a year ago,2022-09-24,1.0,,
3801,Seabourne Logistics NL Eindhoven,Logistics service,51.4402778,5.3855896,Eindhoven,4.2,37.0,xuHWW,0.0,4.0,5 years ago,2022-09-24,5.0,,
3802,Seabourne Logistics NL Eindhoven,Logistics service,51.4402778,5.3855896,Eindhoven,4.2,37.0,KUudW,0.0,4.0,2 years ago,2022-09-24,5.0,,
3803,Seabourne Logistics NL Eindhoven,Logistics service,51.4402778,5.3855896,Eindhoven,4.2,37.0,LlDYo,0.0,7.0,2 years ago,2022-09-24,5.0,,
3804,Seabourne Logistics NL Eindhoven,Logistics service,51.4402778,5.3855896,Eindhoven,4.2,37.0,f@8Zq,0.0,3.0,3 years ago,2022-09-24,1.0,,
3805,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,@9GJZ,1.0,19.0,a month ago,2022-09-29,4.0,open 08:00 for delivery and pick-up of goods,ENG
3806,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,vxVS!,1.0,86.0,2 weeks ago,2022-09-29,5.0,Good place to work. Nice atmosphere,ENG
3807,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,$HoZ5,0.0,10.0,a year ago,2022-09-29,5.0,Very friendly staff in office and very quick loading great place,ENG
3808,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,E2*4A,0.0,39.0,2 years ago,2022-09-29,5.0,Good tip no problems in and out within 20mins great bloke in the office.,ENG
3809,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,vHZbk,0.0,43.0,a year ago,2022-09-29,5.0,Fast place to load nice people in office,ENG
3810,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,4dre(,1.0,98.0,a year ago,2022-09-29,4.0,"Every time I come to this place my friend ain't here.
Mis you Bo",ENG
3811,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,r1O35,0.0,8.0,11 months ago,2022-09-29,5.0,Start there on Sunday night..👍,ENG
3812,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,2SVtX,1.0,474.0,4 years ago,2022-09-29,5.0,As a trucker I don't comment I only rate based on my personal experience.,ENG
3813,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,lhJQ@,1.0,53.0,7 months ago,2022-09-29,5.0,super fast,ENG
3814,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,HVIv0,1.0,20.0,a year ago,2022-09-29,5.0,Super,ENG
3815,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,0Wfsj,0.0,13.0,2 years ago,2022-09-29,5.0,Nice People!,ENG
3816,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,wtagr,0.0,18.0,a year ago,2022-09-29,1.0,Super,ENG
3817,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,RvXna,0.0,322.0,3 years ago,2022-09-29,3.0,Okay,ENG
3818,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,M!VDO,1.0,277.0,2 years ago,2022-09-29,5.0,Perfect logistic.,ENG
3819,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,fYSll,1.0,22.0,a month ago,2022-09-29,5.0," Just to find. There is a large area where to be. Loaded quickly. Friendly staff. free coffee)

",NOT_ENG
3820,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,kCIxX,0.0,3.0,7 months ago,2022-09-29,1.0," Two hours of waiting in front of the office is almost the same amount under the ramp, taking into account that my car and several trailers are standing at 25 ramps. Only promise in a couple of minutes we will start downloading. Terrible .... I went to register for the third time to clarify when they would start loading me, so in response to me they raised their voice and drove me into the car. This is my worst download in the Netherlands 👎👎👎👎👎👎

",NOT_ENG
3821,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,mJ89M,1.0,20.0,2 months ago,2022-09-29,5.0," Loaded quickly and the documents were also given quickly. everything is fine. 5 points !!

",NOT_ENG
3822,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,m(fsC,1.0,18.0,a month ago,2022-09-29,4.0," The shower is free, but constantly dirty and the drain clogged. Free coffee.

",NOT_ENG
3823,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,tB))w,1.0,65.0,2 months ago,2022-09-29,5.0," Everything is quick and clear, the office staff is pleasant, loading is fast

",NOT_ENG
3824,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,mt^PX,1.0,15.0,10 months ago,2022-09-29,1.0," Terrible firm. Arrived at 07.00, told to wait 30 minutes, ok, came at 07.30, wait again until 08.00. ok, there is no ref number, I went to find out - not the one, ok, came again - then they started shouting and kicking me out of the office instead of understanding the situation. He who sits in the office is rude and does not know how to work with staff, complains to all his colleagues and pokes his finger at the driver, as for me it is unethical, does not know the rules of etiquette. The worst unloading in the Netherlands, although the country is good.

",NOT_ENG
3825,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,!s(K^,0.0,14.0,a year ago,2022-09-29,1.0," Good heavens what an aso of a driver who came here in the street to deliver something. Parked in front of our driveway (okay no problem), however after Mr. finished loading he remained parked in front of our driveway and we had an appointment, so we had to leave. We waved at the driver first, no response. Then a knock on his door, no response. Finally we went NEXT to his door but mister refused to move. All he had to do was drive 2 meters back and we could have left but no ... imagine ... Not even 10 seconds after we left, mister just left so I have the feeling that he also did on purpose. What a childish, hopeless K * T driver..bah yuck ...

",NOT_ENG
3826,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,niEjW,1.0,13.0,5 months ago,2022-09-29,4.0," Very good 👌 to load and unload they don't make you wait long...

",NOT_ENG
3827,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,)U#9E,1.0,88.0,a year ago,2022-09-29,5.0," Good attitude, fast loading, clean and tidy company.

",NOT_ENG
3828,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,@(2aQ,1.0,248.0,10 months ago,2022-09-29,5.0," I love coming here to download. There is a parking place, coffee 0 €, a toilet, they will quickly give a ramp and they will also load quickly.

",NOT_ENG
3829,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,fAAar,1.0,365.0,5 months ago,2022-09-29,5.0," Loading / unloading goes very fast. Nice.

",NOT_ENG
3830,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,Jka$m,0.0,12.0,10 months ago,2022-09-29,1.0," One of the worst companies in the Netherlands. Staff people are not nice. Unloading takes a really long time. It is also a long wait to pick up the papers. I don't recommend it!

",NOT_ENG
3831,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,yEYk8,0.0,4.0,2 months ago,2022-09-29,5.0," Quickly unloaded , free coffee !!!

",NOT_ENG
3832,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,cLH&A,0.0,80.0,8 months ago,2022-09-29,5.0," Professional company, all right, friendly people, loading on pallets from the ramp. Parking only while loading

",NOT_ENG
3833,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,d*CBz,1.0,25.0,7 months ago,2022-09-29,4.0," Can be a long wait now and then but also big company

",NOT_ENG
3834,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,9cL9y,1.0,16.0,3 months ago,2022-09-29,5.0," Ok reasonable charging time

",NOT_ENG
3835,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,ln@hF,1.0,96.0,7 months ago,2022-09-29,5.0," Nice transport company, very friendly people, we come here regularly to load,

",NOT_ENG
3836,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,udYGi,1.0,12.0,3 years ago,2022-09-29,5.0," Very good fast loading and very organized

",NOT_ENG
3837,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,gIgG9,0.0,56.0,a year ago,2022-09-29,5.0," The company opens at about 7.00, but it starts at 8 in the morning, polite and friendly staff, there is a toilet and free coffee, you cannot spend the night on the territory and there is no parking next to the company.

",NOT_ENG
3838,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,Kz9fx,1.0,17.0,a year ago,2022-09-29,5.0," Arrived at 7:00, said loading at 9:00, left at 10:00, in general, quickly, but you need to know what time you need to come, there is no night parking

",NOT_ENG
3839,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,w1!p&,1.0,53.0,11 months ago,2022-09-29,5.0," Great company. Very fast staff to download. 5 stars. nothing to point

",NOT_ENG
3840,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,Y#nKx,1.0,107.0,3 months ago,2022-09-29,5.0," Fair unloading

",NOT_ENG
3841,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,S$kM%,1.0,85.0,2 years ago,2022-09-29,5.0," Loading goes very fast, but there are rigid hours of notification and they will not load faster. On-site toilet, vending machine and free coffee. Pause can not stand on the company.

",NOT_ENG
3842,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,^97EE,1.0,28.0,2 months ago,2022-09-29,4.0," The best company in the Netherlands and the best staff!!!

",NOT_ENG
3843,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,XwAnK,0.0,4.0,6 months ago,2022-09-29,5.0," Loading right away, nice people.

",NOT_ENG
3844,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,bXuC%,1.0,56.0,2 months ago,2022-09-29,5.0," Fast, trouble-free unloading

",NOT_ENG
3845,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,b4tK7,1.0,71.0,a year ago,2022-09-29,5.0," Nice and nice, no parking overnight, unloading in 40 minutes. I recommend the service without any problems speaking English.

",NOT_ENG
3846,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,o9Y)I,0.0,7.0,a year ago,2022-09-29,5.0," Full professionalism quickly and efficiently when loading the jackdaw from their machine for free, then for documents and departure.

",NOT_ENG
3847,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,H0#^6,0.0,1.0,4 years ago,2022-09-29,1.0," Very poorly organized company. We have had tool cabinets shipped with this company a number of times. Each time they arrived damaged!! After this it takes a very long time before we receive a compensation and we are reminded of the invoice for the shipping costs that are not paid. I do not recommend working with Claassen!

",NOT_ENG
3848,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,0P5uk,1.0,15.0,a year ago,2022-09-29,5.0," Everything is slow loading and there is no parking, but otherwise they are kind

",NOT_ENG
3849,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,1Z3oF,0.0,9.0,6 months ago,2022-09-29,1.0," Not too ramp is not ok

",NOT_ENG
3850,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,(bLSO,1.0,69.0,7 months ago,2022-09-29,5.0," Young staff..helpful
nice job

",NOT_ENG
3851,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,7TFlW,0.0,67.0,3 years ago,2022-09-29,5.0," Great service. At 7.20 entry, driveway to the ramp and at 7 35 it was after unloading. Still free coffee and you can go on. Everything before the opening time !!! 👍

",NOT_ENG
3852,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,h&6yN,0.0,18.0,11 months ago,2022-09-29,5.0," Nice people quickly and efficiently. The company is open from 7.30

",NOT_ENG
3853,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,HxAS6,0.0,4.0,3 months ago,2022-09-29,5.0," work quickly and efficiently

",NOT_ENG
3854,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,i5Lqo,1.0,116.0,11 months ago,2022-09-29,5.0," In tilburt Holland we find this transport logistics very well prepared to give an optimal service

",NOT_ENG
3855,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,Koyra,1.0,66.0,8 months ago,2022-09-29,4.0," Nice company with attention to their staff

",NOT_ENG
3856,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,ymt@U,0.0,8.0,a year ago,2022-09-29,1.0," Bad drivers just 20 years old and parking and blocking the sidewalk and bicycle path in Eindhoven

",NOT_ENG
3857,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,fYLDe,0.0,78.0,8 months ago,2022-09-29,5.0," Fast loading goods on pallets friendly people 👍

",NOT_ENG
3858,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,V6S4F,0.0,46.0,a year ago,2022-09-29,5.0," Good address friendly people quickly helped can not overnight at the door

",NOT_ENG
3859,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,2%6Jk,0.0,19.0,a year ago,2022-09-29,5.0," They work very professionally and efficiently. Access to a toilet and hot drinks for free for drivers

",NOT_ENG
3860,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,Tfl4d,0.0,33.0,4 months ago,2022-09-29,3.0," Quick unloading and there is a toilet

",NOT_ENG
3861,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,7E3n),1.0,58.0,a year ago,2022-09-29,1.0," Long waiting time for papers .... lack of staff at the office👎👎

",NOT_ENG
3862,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,IL8cu,1.0,464.0,3 years ago,2022-09-29,5.0," Loading a few pallets that have been brought for our company, coffee is always ready.

",NOT_ENG
3863,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,1gkNj,1.0,37.0,a year ago,2022-09-29,4.0," Good company friendly to the drivers and very quick with loading or unloading

",NOT_ENG
3864,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,1HkNR,1.0,227.0,2 years ago,2022-09-29,4.0," Quick service
Free coffee
Easily accessible
Just a pity that the shower stays broken for so long

",NOT_ENG
3865,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,8@BtA,0.0,9.0,a year ago,2022-09-29,5.0," Very efficient and well-timed topic as well as with loading and unloading professionalism

",NOT_ENG
3866,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,SkKlb,0.0,1180.0,a year ago,2022-09-29,4.0," Fast and efficient on loading. There is access to a toilet and a free coffee machine. 👍

",NOT_ENG
3867,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,KBIfs,0.0,1.0,a year ago,2022-09-29,5.0," A very good company with neat drivers that you can do good business with

",NOT_ENG
3868,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,loz@^,0.0,30.0,8 months ago,2022-09-29,5.0," Unload quickly, work from 7:30

",NOT_ENG
3869,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,chqE2,0.0,1.0,a year ago,2022-09-29,5.0," Exactly super 5 star okay

",NOT_ENG
3870,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,bUzG4,0.0,101.0,a year ago,2022-09-29,5.0," The toilets are available here and coffee for drivers in the corona time

",NOT_ENG
3871,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,n@&Ok,0.0,30.0,a year ago,2022-09-29,5.0," Nice company to load

",NOT_ENG
3872,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,F)jG*,0.0,6.0,a year ago,2022-09-29,5.0," can you come well to unload

",NOT_ENG
3873,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,8eq@k,1.0,143.0,11 months ago,2022-09-29,5.0," Polite and quick loading service

",NOT_ENG
3874,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,e#BJn,1.0,57.0,a year ago,2022-09-29,5.0," Normal company, pleasant workers, you can drink coffee for free

",NOT_ENG
3875,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,DXey6,0.0,64.0,a year ago,2022-09-29,5.0," Superr ... fast loading ... free coffee and toilet

",NOT_ENG
3876,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,!eFo3,0.0,10.0,a year ago,2022-09-29,5.0," Very good! Fast loading and friendly people!

",NOT_ENG
3877,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,ZNTC!,0.0,2.0,a year ago,2022-09-29,5.0," I work for this company,
very kind people here
works

",NOT_ENG
3878,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,Eic3@,1.0,96.0,a year ago,2022-09-29,5.0," Simple, effective and hassle-free. Of the best.

",NOT_ENG
3879,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,R#DcG,0.0,11.0,10 months ago,2022-09-29,5.0," top company
Efficient and friendly

",NOT_ENG
3880,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,5ke1$,0.0,16.0,a year ago,2022-09-29,4.0," Good company here as a driver
Treated well

",NOT_ENG
3881,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,T!$%i,1.0,104.0,a year ago,2022-09-29,5.0," Work well, unload quickly

",NOT_ENG
3882,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,rMQ#H,0.0,4.0,6 years ago,2022-09-29,5.0," For many years our regular partner for our transport.
We are very satisfied

",NOT_ENG
3883,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,qike0,1.0,1070.0,2 years ago,2022-09-29,5.0," Smooth and friendly help with loading, loading docks available.

",NOT_ENG
3884,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,HWbOZ,0.0,9.0,a year ago,2022-09-29,5.0," Very good reception quickly loading

",NOT_ENG
3885,Claassen Logistics,Trucking company,51.6045107,4.9893228,Tilburg,4.3,351.0,RijGs,1.0,68.0,a year ago,2022-09-29,4.0," Slow. But nice staff.

",NOT_ENG
